x,y,slope
0.036614416017831865,1.0550483117157359,1.0009964628205659
3.622282096762724,1.0527748062539017,0.9835124301596583
9.38169101750618,7.165997801772542,1.0139113126658112
-0.07518973961522227,5.236536506589822,0.9647092602478121
3.5452621754523648,-0.5996947422093414,0.9712497194001587
9.197318227629495,3.169319508953144,0.9680916822349998
7.369085611664764,0.6937620816951275,0.973231239611169
1.76226096550472,7.264504006798329,0.9671833887736663
0.14236097013693652,9.248828729593106,1.0661783713368223
1.617107657240756,3.0780159541168777,0.9670110882104114
5.410297777563893,6.993518683565543,0.9616613682994326
9.06850034651838,-0.9995026535344168,1.0567393193848633
7.47257731263716,9.132442220243364,1.0738312742082057
3.5798285121514013,4.893284380691609,0.9543340592747294
7.306885553932118,5.061263214627335,0.945195206325163
3.621343861070914,9.323396265347977,1.0558952429305042
-0.0526127672910303,-0.7086708669359651,1.0572195520371301
5.447261574392427,3.296770623640662,0.9512855546830595
10.100193618567515,2.947247034646766,0.9985953408606684
-0.0764700215565335,-0.003087915481637533,0.9847183937037195
2.5474146598595646,1.350773444405663,0.9671443884171268
7.6918853375350045,7.548403269894472,0.9772151241748784
0.0784984986021008,5.970636863673722,0.9769049302430525
5.132199390734196,9.266947839516227,1.0357643430833072
7.530037800561386,1.4076009020314888,0.9695722289518464
2.4770168899113942,7.62659220076095,0.9810409794754834
5.018516468514588,-0.2384104933485494,0.938839273952614
-0.07423340476780742,2.918657351748622,0.9455352739596454
9.955173510013369,-0.1478888959595112,1.0648644028701038
7.607788549829129,4.403023465738555,0.9578883788415159
10.207830144738118,6.109595855258416,1.042717369714164
5.215069295370224,3.153930765503515,0.9327397443597771
-0.0013865271602591304,9.452276076371364,1.0619621656818576
2.6441681950002462,4.499746751140188,0.9388985906450229
10.050970673300878,9.216562267842008,1.0882985430474355
5.178444408098612,5.988309701573068,0.9632985113507558
