x,y,lux
1.0366144160178319,0.055048311715735876,107.9561560357619
4.622282096762724,0.05277480625390174,18.450142559930345
8.369085611664765,0.30623791830487246,2.9622369384375977
0.9248102603847778,4.236536506589822,16.270622534318157
4.579828512151401,3.8932843806916093,6.701838572915779
8.30688555393212,4.061263214627335,1.9112717966154138
1.1423609701369366,8.248828729593106,1.8882854185707763
4.621343861070914,8.323396265347977,2.0570687946730675
10.06850034651838,1.999502653534417,1.9697088074976825
0.9473872327089697,1.7086708669359651,78.14616565369494
4.545262175452365,1.5996947422093415,17.703599555758856
6.396954448869071,1.8094365533778596,8.016136755838152
2.617107657240756,2.0780159541168777,30.842159950852647
6.447261574392427,2.296770623640662,5.936438106029446
10.197318227629495,2.169319508953144,1.9930285416176476
2.76226096550472,6.264504006798329,4.794368596015039
6.410297777563893,5.993518683565543,2.071747866768095
10.38169101750618,6.165997801772542,0.9974002254449662
-0.9633855839821681,0.055048311715735876,100.31324233411503
2.622282096762724,0.05277480625390174,47.58194660192562
6.369085611664764,0.30623791830487246,6.911886189687729
-1.0751897396152224,4.236536506589822,14.356431647927787
2.5798285121514013,3.8932843806916093,11.488866124998479
6.306885553932118,4.061263214627335,2.8669076949231207
-0.8576390298630635,8.248828729593106,1.8882854185707763
2.621343861070914,8.323396265347977,2.0570687946730675
6.47257731263716,8.132442220243364,1.0039607042913248
8.06850034651838,1.999502653534417,2.9545632112465237
-1.0526127672910304,1.7086708669359651,72.42815353269286
2.5452621754523648,1.5996947422093415,40.32486565478406
4.396954448869071,1.8094365533778596,18.03630770063584
0.6171076572407559,2.0780159541168777,59.62817590498179
4.447261574392427,2.296770623640662,11.872876212058893
8.197318227629495,2.169319508953144,1.9930285416176476
0.7622609655047199,6.264504006798329,5.7532423152180465
4.410297777563893,5.993518683565543,3.1076218001521423
8.38169101750618,6.165997801772542,0.9974002254449662
-0.9633855839821681,2.055048311715736,51.589667486116305
2.622282096762724,2.0527748062539017,31.073924311461635
6.369085611664764,1.6937620816951275,6.911886189687729
-1.0751897396152224,6.236536506589822,4.785477215975929
2.5798285121514013,5.893284380691609,4.787027552082699
6.306885553932118,6.061263214627335,1.9112717966154138
-0.8576390298630635,10.248828729593106,1.8882854185707763
2.621343861070914,10.323396265347977,1.0285343973365337
8.06850034651838,0.0004973464655831927,3.939417614995365
-1.0526127672910304,0.29132913306403485,103.87722019820424
2.5452621754523648,0.4003052577906586,50.160198741316755
4.396954448869071,0.19056344662214042,22.04437607855492
0.6171076572407559,4.078015954116878,18.50529597051159
4.447261574392427,4.296770623640662,6.925844457034354
8.197318227629495,4.169319508953144,1.9930285416176476
0.7622609655047199,8.26450400679833,1.9177474384060154
4.410297777563893,7.993518683565543,1.0358739333840474
8.38169101750618,8.16599780177254,0.9974002254449662
1.0366144160178319,2.055048311715736,58.27721697505731
4.622282096762724,2.0527748062539017,14.56590202099764
8.369085611664765,1.6937620816951275,2.9622369384375977
0.9248102603847778,6.236536506589822,4.785477215975929
4.579828512151401,5.893284380691609,2.8722165312496197
8.30688555393212,6.061263214627335,0.9556358983077069
1.1423609701369366,10.248828729593106,1.8882854185707763
4.621343861070914,10.323396265347977,1.0285343973365337
10.06850034651838,0.0004973464655831927,1.9697088074976825
0.9473872327089697,0.29132913306403485,113.40724039987435
4.545262175452365,0.4003052577906586,19.670666173065396
6.396954448869071,0.19056344662214042,9.01815385031792
2.617107657240756,4.078015954116878,10.28071998361755
6.447261574392427,4.296770623640662,3.957625404019631
10.197318227629495,4.169319508953144,0.9965142708088238
2.76226096550472,8.26450400679833,1.9177474384060154
6.410297777563893,7.993518683565543,1.0358739333840474
10.38169101750618,8.16599780177254,0.9974002254449662
1.0366144160178319,2.944951688284264,36.30384008282258
4.622282096762724,2.9472251937460983,10.681661482064936
8.369085611664765,3.3062379183048725,1.9748246256250652
0.9248102603847778,1.2365365065898217,88.0527807739571
4.579828512151401,0.8932843806916093,17.233299187497717
8.30688555393212,1.0612632146273349,1.9112717966154138
1.1423609701369366,5.2488287295931055,10.385569802139269
4.621343861070914,5.323396265347977,5.142671986682668
8.47257731263716,5.132442220243364,1.0039607042913248
10.06850034651838,4.9995026535344165,1.9697088074976825
0.9473872327089697,4.708670866935965,13.342028282338159
