x,y,lux
0.036614416017831865,7.674951688284264,54.455760124233876
3.622282096762724,7.677225193746098,16.50802229046399
7.369085611664764,8.036237918304874,5.924473876875195
-0.07518973961522227,5.236536506589822,78.48182634200523
3.5798285121514013,4.893284380691609,21.062921229163877
7.306885553932118,5.061263214627335,6.689451288153949
0.14236097013693652,9.248828729593106,37.76570837141553
3.621343861070914,9.323396265347977,14.399481562711472
7.47257731263716,9.132442220243364,6.023764225747949
9.06850034651838,9.729502653534418,4.924272018744206
-0.0526127672910303,9.438670866935965,30.49606464534436
3.5452621754523648,9.329694742209341,11.802399703839237
5.396954448869071,9.539436553377861,1.002017094479769
1.617107657240756,5.651984045883123,39.066735937746685
5.447261574392427,5.433229376359338,11.872876212058893
9.197318227629495,5.560680491046856,4.982571354044119
1.76226096550472,7.264504006798329,32.60170645290226
5.410297777563893,6.993518683565543,10.358739333840475
9.38169101750618,7.165997801772542,4.987001127224831
0.036614416017831865,1.055048311715736,54.455760124233876
3.622282096762724,1.0527748062539017,16.50802229046399
7.369085611664764,0.6937620816951275,5.924473876875195
-0.07518973961522227,3.4934634934101787,78.48182634200523
3.5798285121514013,3.836715619308391,21.062921229163877
7.306885553932118,3.6687367853726656,6.689451288153949
0.14236097013693652,-0.5188287295931051,37.76570837141553
3.621343861070914,-0.5933962653479767,14.399481562711472
7.47257731263716,-0.40244222024336374,6.023764225747949
9.06850034651838,-0.9995026535344165,4.924272018744206
-0.0526127672910303,-0.7086708669359654,30.49606464534436
3.5452621754523648,-0.5996947422093415,11.802399703839237
5.396954448869071,-0.8094365533778598,1.002017094479769
1.617107657240756,3.0780159541168777,39.066735937746685
5.447261574392427,3.296770623640662,11.872876212058893
9.197318227629495,3.169319508953144,4.982571354044119
1.76226096550472,1.4654959932016718,32.60170645290226
5.410297777563893,1.7364813164344577,10.358739333840475
9.38169101750618,1.5640021982274588,4.987001127224831
-0.0013865271602591304,9.452276076371364,21.97337689223472
5.132199390734196,9.266947839516227,5.826360808399056
10.050970673300878,9.216562267842008,1.9748246256250652
2.4770168899113942,7.62659220076095,15.313527091122973
7.6918853375350045,7.548403269894472,2.8722165312496197
2.6441681950002462,4.499746751140188,16.24581027123102
7.607788549829129,4.403023465738555,3.7765708371415525
2.5474146598595646,7.379226555594338,12.342412768038404
7.530037800561386,7.322399097968511,3.0118821128739746
-0.0764700215565335,8.733087915481638,20.013042423507237
5.018516468514588,8.96841049334855,5.9011998519196185
9.955173510013369,8.877888895959511,1.002017094479769
-0.07423340476780742,5.811342648251379,41.1228799344702
5.215069295370224,5.576069234496485,6.925844457034354
10.100193618567515,5.782752965353234,2.9895428124264716
0.0784984986021008,5.970636863673722,46.02593852174437
5.178444408098612,5.988309701573068,7.2511175336883325
10.207830144738118,6.109595855258416,1.9948004508899324
-0.0013865271602591304,-0.7222760763713634,21.97337689223472
5.132199390734196,-0.5369478395162268,5.826360808399056
10.050970673300878,-0.4865622678420074,1.9748246256250652
2.4770168899113942,1.1034077992390507,15.313527091122973
7.6918853375350045,1.1815967301055288,2.8722165312496197
2.6441681950002462,4.230253248859812,16.24581027123102
7.607788549829129,4.326976534261445,3.7765708371415525
2.5474146598595646,1.3507734444056627,12.342412768038404
7.530037800561386,1.407600902031489,3.0118821128739746
-0.0764700215565335,-0.003087915481637893,20.013042423507237
5.018516468514588,-0.23841049334854958,5.9011998519196185
9.955173510013369,-0.14788889595951105,1.002017094479769
-0.07423340476780742,2.918657351748622,41.1228799344702
5.215069295370224,3.153930765503515,6.925844457034354
10.100193618567515,2.947247034646766,2.9895428124264716
0.0784984986021008,2.7593631363262787,46.02593852174437
5.178444408098612,2.7416902984269322,7.2511175336883325
10.207830144738118,2.6204041447415847,1.9948004508899324
